,filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length,BG,B_norm,condition
5273,im_6646.jpg,0.005388461,0.00046331,0.0009976030000000001,0.9602954090000001,0.572353007,0.8993596429999999,0.0,13,0.8125239000000001,0.5779169,MED_NA
809,im_1728.jpg,0.0044387509999999995,0.00010319200000000001,0.000287972,1.028713945,0.444649843,0.600167385,0.0,13,0.812599519,0.511369862,
1219,im_2277.jpg,0.002941317,0.001543667,0.0005994780000000001,0.7946861820000001,0.662737182,0.863041087,1.0,13,0.812754293,0.579072578,MED_A
6485,im_8105.jpg,0.006019675,0.000202315,0.000368379,0.8282872059999999,0.379761301,0.734104545,0.0,13,0.812844825,0.649417838,
1294,im_2344.jpg,0.001562711,0.000776953,0.000763738,0.8621029720000001,0.663604977,1.161089655,1.0,13,0.812870038,0.33498984800000003,
3289,im_450.jpg,0.0052319720000000005,0.00115947,0.000658962,0.99254687,0.881972729,1.233967574,0.0,12,0.813099965,0.61256067,
5147,im_6532.jpg,0.003258988,0.000432453,0.000553585,1.0497720209999999,0.459327761,0.704111991,0.0,13,0.8135020709999999,0.46268893200000005,
4277,im_557.jpg,0.004120112,0.000229587,0.00033856,1.2248433109999999,0.7693770190000001,1.064324951,0.0,12,0.813798355,0.403876512,
4377,im_566.jpg,0.004236061,0.00037358199999999996,0.000418034,1.22728401,0.804760555,1.3276385990000001,0.0,12,0.8138575159999999,0.43412393200000005,
2031,im_3188.jpg,0.0023708920000000003,0.000679308,0.000586802,0.982455375,0.891751194,1.3592943730000002,1.0,13,0.814065475,0.42234577799999995,
4593,im_6033.jpg,0.004816272,0.000509,0.000569277,0.8849754059999999,0.38357789200000003,0.6890187329999999,0.0,13,0.814341476,0.60601633,
516,im_1464.jpg,0.005136597,0.001504484,0.00138524,0.665157617,0.598946954,0.7091783229999999,0.0,13,0.814406893,0.680343227,
6464,im_8085.jpg,0.004298421,0.0006815739999999999,0.000942867,0.947485501,0.5442581160000001,0.7960344090000001,1.0,13,0.8144453979999999,0.596679806,
7075,im_8690.jpg,0.00138199,0.00040154300000000003,0.000475021,1.241914982,0.981809026,1.447264501,0.0,13,0.814607649,0.269192508,
781,im_1702.jpg,0.003514868,0.001477234,0.002839704,0.747245811,0.551917885,0.674749554,0.0,13,0.814841873,0.635124544,
5000,im_640.jpg,0.004534336,0.00039107,0.000395385,0.6868700209999999,0.332887013,0.690106142,0.0,12,0.8152497940000001,0.6771097559999999,
1707,im_2716.jpg,0.00319085,0.000755272,0.000590536,0.713086043,0.535006662,0.6623710270000001,1.0,13,0.815557203,0.622471375,
5032,im_6429.jpg,0.004300654,0.000860473,0.0006028569999999999,0.969790519,0.405044165,0.685992713,0.0,13,0.815678982,0.598837857,
5922,im_741.jpg,0.0029730090000000004,0.00039795,0.00032036099999999996,1.069129622,0.709201739,0.959905992,0.0,12,0.815867607,0.518279257,
1453,im_2488.jpg,0.003338518,0.001193464,0.000811486,0.723218884,0.45091716299999995,0.751557934,1.0,13,0.816017077,0.61244681,
4439,im_5715.jpg,0.002755001,0.000348499,0.000355154,1.103756518,0.8304240490000001,1.196540455,1.0,13,0.816062422,0.431554541,
5886,im_7378.jpg,0.003158158,0.0013379260000000001,0.002726497,0.7649664709999999,0.809307795,1.057463084,0.0,13,0.816100371,0.525138673,
1851,im_3025.jpg,0.00268819,0.001049726,0.001538661,0.880104478,0.374472333,0.707084108,1.0,13,0.8161321970000001,0.481144357,
6602,im_8221.jpg,0.005150859,0.00043805900000000003,0.0005983890000000001,0.610947971,0.342066387,0.614125703,0.0,13,0.816212225,0.689847743,
6394,im_8015.jpg,0.004573834000000001,0.000352902,0.0009189310000000001,0.77091406,0.500282827,0.582460251,0.0,13,0.8163946120000001,0.667261829,
2318,im_3446.jpg,0.003931955,0.000548956,0.000810285,0.695048673,0.658037401,0.879155992,1.0,13,0.816544487,0.6163881729999999,
4290,im_5581.jpg,0.0029980329999999998,0.0005064830000000001,0.001068874,0.866594098,0.7492414009999999,1.052707151,1.0,13,0.8166346729999999,0.49967409399999996,
3722,im_507.jpg,0.0039179,0.00068492,0.000443775,0.974832143,0.6409091610000001,1.000146311,0.0,12,0.8167644759999999,0.563339634,
5937,im_7423.jpg,0.002618649,0.000875318,0.00041117800000000005,0.712886922,0.674380022,0.835446569,0.0,13,0.8172665709999999,0.5305135329999999,
6067,im_7540.jpg,0.0049843990000000005,0.001180118,0.0009272260000000001,0.800339556,0.575871449,0.885838655,0.0,13,0.817310742,0.665006521,
6806,im_8423.jpg,0.0018098429999999998,0.00018893,0.000340442,1.305918259,0.656642269,1.3470813069999998,0.0,13,0.817427751,0.32590440000000004,
3539,im_4725.jpg,0.003762267,0.00032997699999999996,0.00042854199999999996,0.8967815859999999,0.5052470379999999,0.9574952809999999,0.0,13,0.8175147859999999,0.5869468879999999,
5301,im_6671.jpg,0.002140092,0.001272445,0.001937932,0.8784226209999999,0.659155997,0.78635106,0.0,13,0.817557477,0.43186634,
177,im_1159.jpg,0.002461832,0.000253195,0.000407078,1.2510431,0.9015221940000001,1.234353826,1.0,13,0.817584635,0.36716749200000004,
1866,im_3039.jpg,0.003374005,0.00025000799999999997,0.00024609400000000003,0.943590114,0.51854307,0.724990195,1.0,13,0.817664649,0.542871621,
6913,im_8529.jpg,0.00044564,0.0007993739999999999,0.001187253,1.090398175,1.056098837,1.447118598,0.0,13,0.8177174979999999,0.18739774399999998,
1165,im_2228.jpg,0.002247671,0.0007586769999999999,0.0013865879999999998,1.0288208779999999,0.8463127090000001,0.990402163,1.0,13,0.8178481329999999,0.434482539,
1062,im_2135.jpg,0.0041264629999999995,0.000572776,0.000655113,0.6794176909999999,0.23314212199999998,0.594953036,1.0,13,0.8179488890000001,0.649996879,
6355,im_780.jpg,0.0029503990000000003,0.001230039,0.000874596,0.640797336,0.686415535,0.9094782029999999,0.0,12,0.817950988,0.627967131,
2974,im_4216.jpg,0.0028042159999999996,0.000942872,0.000744168,0.924683687,0.737246535,1.046367833,0.0,13,0.818106798,0.5007480529999999,
4037,im_5353.jpg,0.004425157,0.00034235699999999995,0.00030420400000000003,0.734574992,0.290420435,0.4401447,0.0,13,0.818421026,0.6746177040000001,
2144,im_329.jpg,0.003035815,0.000855335,0.000371545,0.940011761,0.6657283420000001,0.998343775,1.0,12,0.818453152,0.5228003920000001,
2188,im_3329.jpg,0.003031527,0.00044415599999999997,0.000595471,1.04132882,0.715677859,0.769061982,1.0,13,0.818500784,0.447396123,
315,im_1283.jpg,0.003692193,0.000606005,0.000398465,0.6685551120000001,0.515421581,0.854412904,1.0,13,0.81867036,0.657191275,
1933,im_31.jpg,0.002533133,0.000494061,0.000496613,0.95304486,0.741421285,1.044072973,1.0,11,0.818732338,0.48961381,
2236,im_3372.jpg,0.003488599,0.000430135,0.000551929,0.925550924,0.461343764,0.95638949,1.0,13,0.818924292,0.516410809,
3910,im_5239.jpg,0.004432511,0.000604383,0.000772447,0.670049429,0.404170866,0.59129381,0.0,13,0.818991349,0.66726214,
589,im_153.jpg,0.003405966,0.000167514,0.000212482,0.975095818,0.435882606,0.91678188,1.0,12,0.819025537,0.549818928,
4688,im_6119.jpg,0.003153908,0.000810504,0.000953387,0.9141430709999999,0.6261389620000001,0.939764293,0.0,13,0.81920336,0.547092346,
2555,im_366.jpg,0.002982124,0.000826872,0.0006267169999999999,1.0763231640000002,0.960044528,1.224431053,1.0,12,0.8195678540000001,0.490050946,
5557,im_7081.jpg,0.004258274,0.000279802,0.000769038,0.883675278,0.38823575899999996,0.645910104,0.0,13,0.819668895,0.642112648,
4766,im_619.jpg,0.003576212,0.00031807,0.000308362,0.919687206,0.770437807,0.981582053,0.0,12,0.819753629,0.628755724,
6709,im_8327.jpg,0.002771925,0.000739631,0.001103758,0.93309908,1.02647145,1.381588385,1.0,13,0.8198218629999999,0.43860684299999997,
1305,im_2354.jpg,0.0033593629999999998,0.00059456,0.000704961,0.807973252,0.5025356,0.6000935239999999,1.0,13,0.820246279,0.6205735720000001,
1989,im_315.jpg,0.002923051,0.00137744,0.000490519,0.59915537,1.00453797,1.037090262,1.0,12,0.8203702690000001,0.519889036,
2028,im_3185.jpg,0.004355565,0.000274024,0.00046108699999999994,0.709802699,0.295245115,0.565851604,1.0,13,0.820849862,0.708719139,
6723,im_8341.jpg,0.004323297,0.000974956,0.000623172,0.7065210999999999,0.684682316,1.065760468,0.0,13,0.820951103,0.66921119,
7067,im_8682.jpg,0.000718588,0.0006587889999999999,0.000299558,1.171742516,0.9993143879999999,1.379239261,0.0,13,0.8213258309999999,0.216086728,
929,im_2015.jpg,0.002647848,0.0006541709999999999,0.00040755,1.2718797,1.041697765,1.197265594,1.0,13,0.821329132,0.34113318200000003,
2897,im_4147.jpg,0.002725232,0.0007268,0.001015466,0.947201524,0.7711167090000001,0.889859422,0.0,13,0.821852555,0.470359863,
5690,im_7200.jpg,0.003715374,0.001147484,0.000931231,0.994043041,0.7356539529999999,1.081302198,0.0,13,0.822121021,0.49265128,
6942,im_8558.jpg,0.0010951510000000002,0.000314356,0.000289734,1.276313055,0.926690294,1.6477300030000002,0.0,13,0.822410312,0.21735378100000002,
2677,im_377.jpg,0.003800353,0.0006839010000000001,0.000532845,0.818741735,0.842703683,1.016539062,1.0,12,0.82247262,0.552518866,
3490,im_4681.jpg,0.0034038740000000003,0.0005291790000000001,0.000638559,0.884176118,0.884616547,1.155495988,0.0,13,0.822692835,0.576770449,
3119,im_4347.jpg,0.002344859,0.000695889,0.00047643699999999997,1.084268583,0.85606217,1.218849828,0.0,13,0.8228149029999999,0.424543228,
4109,im_5418.jpg,0.002855152,0.000596574,0.000335261,1.2815338170000001,1.043255835,1.225887701,1.0,13,0.823057123,0.352560205,
7189,im_9.jpg,0.0019857729999999997,0.000414162,0.00035217099999999997,1.230741958,1.012568837,1.157417633,1.0,10,0.823179425,0.299662041,
3521,im_4709.jpg,0.002544919,0.000942319,0.000535142,0.8530053129999999,0.841232077,1.189727274,0.0,13,0.8233189390000001,0.478050572,
963,im_2046.jpg,0.0030117570000000003,0.000456653,0.0007878189999999999,0.9197126379999999,0.693292056,1.029716073,1.0,13,0.8236227159999999,0.517542126,
4416,im_5695.jpg,0.003865639,0.000439125,0.000428681,0.76103292,0.728631615,1.352893355,1.0,13,0.823625611,0.608658777,
3797,im_5137.jpg,0.004227369,0.000779392,0.00059716,0.7562414390000001,0.523145424,0.7745872640000001,0.0,13,0.824192255,0.6532315879999999,
1295,im_2345.jpg,0.003549671,0.000723215,0.0007902110000000001,0.557720313,0.42099907299999995,0.66643068,1.0,13,0.8241923179999999,0.654530695,
1654,im_2669.jpg,0.004028668,0.00105622,0.00088593,0.759866017,0.37001419799999996,0.9245709240000001,1.0,13,0.824305187,0.64503721,
6857,im_8474.jpg,0.00013445200000000002,0.0014746770000000002,0.0009656630000000001,0.8139792579999999,1.110572441,1.5482540169999999,0.0,13,0.824360187,0.27541261,
6039,im_7515.jpg,0.004619249000000001,0.001807559,0.002662285,0.9330663929999999,0.8019974879999999,0.854481217,0.0,13,0.824537816,0.613182455,
6511,im_8131.jpg,0.004190945,0.000522762,0.00044874199999999997,0.7912298640000001,0.7328172140000001,1.0147641440000001,0.0,13,0.824636907,0.6053267210000001,
1798,im_2799.jpg,0.0019602720000000003,0.000407246,0.000394934,1.194225793,0.981390726,1.314833517,1.0,13,0.824739847,0.328895758,
5780,im_7282.jpg,0.0030006209999999998,0.000704757,0.000840869,1.011639123,0.7345125240000001,1.130169789,0.0,13,0.824907615,0.533655377,
5596,im_7116.jpg,0.0036317429999999998,0.000583519,0.00035582699999999997,1.026706245,0.468619316,0.772013944,0.0,13,0.8249465229999999,0.548443269,
5043,im_6439.jpg,0.004406765,0.000769332,0.00058553,0.9485228609999999,0.6777468000000001,0.825575363,0.0,13,0.82499222,0.5615936979999999,
4954,im_6359.jpg,0.0026245290000000004,0.0011214460000000001,0.0013084000000000001,1.0876077990000002,0.784218037,1.0925018709999998,0.0,13,0.8250912090000001,0.46759850700000005,
2944,im_419.jpg,0.0035598820000000003,0.000515457,0.0005425709999999999,1.010080742,0.715181478,1.12358897,0.0,12,0.825821087,0.556838514,
2134,im_3280.jpg,0.00373718,0.00030087099999999997,0.000404316,0.8671812640000001,0.312586358,0.5751448889999999,1.0,13,0.825974317,0.601990908,
3443,im_4639.jpg,0.0033611170000000003,8.57e-05,0.000166235,1.137866384,0.445751867,0.7225391809999999,0.0,13,0.8260945540000001,0.453051583,
7119,im_8733.jpg,0.001154802,0.00040928300000000003,0.00029906,1.297340711,1.044864268,1.473274262,0.0,13,0.826980389,0.22655474,
577,im_1519.jpg,0.004714328,0.001315661,0.001031878,0.940447307,0.782844366,0.866588184,0.0,13,0.8270368290000001,0.589935503,MED_NA
831,im_1748.jpg,0.0025763120000000003,0.00044621,0.00039791800000000003,1.096322913,0.698108803,1.214899635,0.0,13,0.82721865,0.45357613700000005,
3811,im_515.jpg,0.003959021,0.0006666739999999999,0.000499524,0.878153588,0.646299224,1.057032439,0.0,12,0.827342923,0.5993095979999999,
5341,im_6707.jpg,0.003557476,0.000889441,0.001268592,0.956319096,0.425785842,0.752891535,0.0,13,0.8274954809999999,0.5779591789999999,MED_NA
6198,im_7659.jpg,0.004943394,0.000701868,0.000547818,0.7489367709999999,0.243421673,0.367428472,0.0,13,0.82755589,0.669503682,
6858,im_8475.jpg,0.001101692,0.000156096,0.000282518,1.385464338,0.674778337,1.4600558240000001,0.0,13,0.8279397490000001,0.19432681100000002,
3628,im_485.jpg,0.002953475,0.0006665839999999999,0.000264687,0.9656765359999999,0.7736396329999999,1.016101482,0.0,12,0.827998165,0.5435561170000001,
3882,im_5213.jpg,0.004692913,0.001464326,0.001688799,0.941872695,0.7802575890000001,0.869180084,0.0,13,0.82817118,0.629083866,
1498,im_2528.jpg,0.003452342,0.000693775,0.000597811,0.638227401,0.458407825,0.747180504,1.0,13,0.8282739309999999,0.639533821,
6928,im_8544.jpg,0.000696291,0.000524239,0.000994067,1.227426913,0.993756273,1.343449098,0.0,13,0.828293773,0.186908007,
927,im_2013.jpg,0.0036118879999999997,0.00052029,0.000686109,0.881366894,0.423248006,0.572149156,1.0,13,0.8284656420000001,0.618703163,
1301,im_2350.jpg,0.003073271,0.000711409,0.0006756630000000001,0.8434409759999999,0.502136417,0.8138071170000001,1.0,13,0.828466283,0.5932740879999999,
4772,im_6195.jpg,0.00490491,0.001612299,0.000400389,0.896491268,0.495050993,0.874423008,0.0,13,0.82850028,0.650488772,
669,im_1601.jpg,0.0020927,0.001247184,0.0016049929999999999,0.816646291,0.9840846329999999,1.239159249,0.0,13,0.828597645,0.40560604899999997,
1583,im_2604.jpg,0.003710449,0.0007977910000000001,0.00039524199999999997,0.935932178,0.5632585729999999,0.921870642,1.0,13,0.8287311559999999,0.57327266,
1727,im_2734.jpg,0.002761643,0.000718451,0.0008422589999999999,1.1043620159999998,0.857711178,1.13529011,1.0,13,0.829075672,0.43987969200000004,
2948,im_4193.jpg,0.00348208,0.000657127,0.000587691,1.295332333,0.846401209,0.819857292,0.0,13,0.829354157,0.443971003,
111,im_11.jpg,0.003794584,9.39e-05,0.00034360900000000004,0.908299036,0.325126674,0.92449736,1.0,11,0.829364115,0.595253778,MED_A
2174,im_3316.jpg,0.003531478,0.00022799799999999998,0.00023831299999999998,0.875192683,0.491039984,0.88695136,1.0,13,0.829383875,0.590502825,MED_A
4559,im_6002.jpg,0.00439483,0.002016336,0.004849020999999999,0.987365229,0.506765734,0.7483741540000001,0.0,13,0.829549821,0.5898946270000001,MED_NA
1786,im_2788.jpg,0.00340486,0.00030843900000000003,0.000335994,0.985968423,0.38152599600000003,0.7601508109999999,1.0,13,0.829645326,0.533357008,
3691,im_5041.jpg,0.002764835,0.0008499110000000001,0.000826453,0.978204548,0.787656768,1.000966535,0.0,13,0.830000545,0.48433678399999996,
2361,im_3485.jpg,0.0030820759999999996,0.00115819,0.001967245,0.8381973429999999,0.68182978,0.731853214,1.0,13,0.830033612,0.578621632,MED_A
2793,im_4053.jpg,0.003701963,0.000800615,0.000637698,0.8423402740000001,0.75555448,1.11004011,0.0,13,0.8304757079999999,0.621856042,
3446,im_4641.jpg,0.00219493,0.000957288,0.0010256689999999999,1.0112625690000001,0.595860288,0.840283442,0.0,13,0.830696914,0.44610286,
4854,im_6269.jpg,0.004050208,0.00015340200000000002,0.00029523799999999997,1.036709391,0.34682713,0.775779765,0.0,13,0.830789277,0.542528946,
1790,im_2791.jpg,0.002366047,0.00042138099999999997,0.00058757,1.18965849,0.912564534,0.9532954490000001,1.0,13,0.831241764,0.39631797799999996,
2563,im_3667.jpg,0.003437193,0.000590926,0.000422809,0.8692156129999999,0.700849598,0.991500235,1.0,13,0.831253978,0.570749453,MED_A
6675,im_8294.jpg,0.004814077,0.000570371,0.000369526,0.821563294,0.513074328,0.759596623,1.0,13,0.83141624,0.65522196,
2216,im_3354.jpg,0.002132385,0.00035374,0.000333116,1.340233645,0.980782229,1.236234922,1.0,13,0.831683979,0.271051736,
3228,im_4445.jpg,0.003922667,0.000165868,0.00016816599999999998,0.949942444,0.48429821100000003,0.781087115,0.0,13,0.831894224,0.592247682,
2368,im_3491.jpg,0.00314466,0.000419905,0.00041516599999999996,0.9624368190000001,0.552332411,1.0531532559999999,1.0,13,0.83196444,0.581502737,
2692,im_3783.jpg,0.0037327690000000004,0.0007071530000000001,0.000808574,0.660913744,0.522159447,0.80199101,1.0,13,0.8321940179999999,0.675915053,
469,im_1421.jpg,0.0034812209999999996,0.000525535,0.000401356,1.080225925,0.687756213,0.953457489,0.0,13,0.83229932,0.502169769,
4433,im_571.jpg,0.003463349,6.04e-05,0.000131659,1.092926541,0.28385380600000004,0.8693633609999999,0.0,12,0.832449276,0.570633932,MED_NA
3815,im_5153.jpg,0.0027313959999999997,0.000774783,0.000546238,0.869085751,0.917955757,1.136791248,0.0,13,0.8324805909999999,0.508689186,
4500,im_5770.jpg,0.0040789070000000005,0.000682172,0.001022174,0.87588622,0.571181371,0.90336477,1.0,13,0.832514105,0.576819695,MED_A
1977,im_3139.jpg,0.003482823,0.000836354,0.000979332,0.957918568,0.847300328,0.900572312,1.0,13,0.832684258,0.640455095,
720,im_1648.jpg,0.004258859,0.00037461300000000004,0.000969303,0.879742714,0.465362165,0.8312887240000001,0.0,13,0.832690371,0.6497294579999999,
2311,im_344.jpg,0.004296756,0.000452308,0.00044139900000000003,0.711014405,0.3343493,0.584531802,1.0,12,0.83271004,0.621979144,
6881,im_8498.jpg,0.001533743,0.000400811,0.000504362,1.299555555,0.947138978,1.478919757,0.0,13,0.832885601,0.304172944,
1082,im_2153.jpg,0.0029076490000000004,0.000430508,0.000440366,1.0332180990000002,0.756799036,0.979442122,1.0,13,0.8329099590000001,0.49865300100000004,
1283,im_2334.jpg,0.0045003,0.00039957,0.000422359,0.848195186,0.530293694,0.7566941209999999,1.0,13,0.833137047,0.627325693,
6606,im_8225.jpg,0.004074465,0.00028305,0.000220607,0.83143127,0.493669075,0.9077224209999999,0.0,13,0.83349482,0.6511055339999999,
4373,im_5656.jpg,0.002829385,0.0009420930000000001,0.001016421,0.77814092,0.45483360700000003,0.695814395,1.0,13,0.83368859,0.522821435,
2051,im_3205.jpg,0.003345695,0.000663457,0.000684332,0.872508773,0.859271008,1.17515482,1.0,13,0.8340201559999999,0.555087737,
2890,im_4140.jpg,0.00365191,0.000652371,0.000538461,0.935609902,0.816573333,0.993971665,0.0,13,0.83402771,0.578222834,MED_NA
958,im_2041.jpg,0.003751006,0.00036761,0.000358692,0.750959585,0.451050585,0.776790016,1.0,13,0.834048929,0.6785446409999999,
6921,im_8537.jpg,0.0009353110000000001,0.000686082,0.00102906,1.130978998,1.04219009,1.6850565080000002,0.0,13,0.834547545,0.245993645,
6541,im_8161.jpg,0.003458315,0.001270538,0.00046933099999999997,0.897538618,0.5668155429999999,0.903459228,0.0,13,0.8346124540000001,0.572585974,
3304,im_4513.jpg,0.002677273,0.00078596,0.0007820580000000001,0.957444512,0.99385894,1.3737115880000001,0.0,13,0.834614656,0.48097882799999997,
6995,im_8610.jpg,0.0014449439999999999,0.000571504,0.000429519,1.2322113609999998,0.9816451079999999,1.342704989,0.0,13,0.834663512,0.304686819,
4300,im_5590.jpg,0.003922038,0.0008720789999999999,0.000891912,0.902589992,0.8444002079999999,0.815824983,1.0,13,0.834779396,0.54221075,
81,im_1072.jpg,0.003448352,0.000230917,0.000230691,1.034025487,0.496202753,0.903563853,1.0,13,0.8348839929999999,0.550724067,
