filename,SC_gray,SC_blue_yellow,SC_red_green,CE_gray,CE_blue_yellow,CE_red_green,BG_diag,B_norm
'im_1793.jpg',1.063779663,0.546078428,0.40749086,0.010601849,0.00095541,0.000807583,2.155523004,2.050495035
'im_1794.jpg',0.886523499,0.761987386,0.55467371,0.008421394,0.001073806,0.001260042,1.715840729,1.585131552
'im_1795.jpg',0.969281375,0.591503668,0.793931609,0.005298853,0.001265518,0.00098721,1.066302118,0.856874815
'im_1796.jpg',0.834117922,0.313201235,0.481222185,0.008870718,0.001457972,0.000481039,1.455466645,1.367481802
'im_1797.jpg',0.9056187,0.544434822,0.571992344,0.008394038,0.001540355,0.001210162,1.860821585,1.705558142
'im_1798.jpg',0.789528492,0.822649368,1.112493465,0.0034147,0.001127141,0.00196329,0.725900906,0.455977195
'im_1799.jpg',0.626869376,0.478568199,0.628440771,0.00275935,0.00210502,0.00201965,0.747705417,0.500149395
'im_18.jpg',1.256261393,0.494461224,0.866662272,0.003081223,8.17E-05,0.000120138,0.881767294,0.41898016
'im_180.jpg',1.321529036,0.995777453,1.261893183,0.003814532,0.000792351,0.000592809,1.123831935,0.722447546
'im_1800.jpg',1.141617626,0.952312855,1.287380878,0.005335226,0.000406495,0.000411174,1.228297733,0.996246702
'im_181.jpg',1.383584058,1.207541174,1.479608964,0.009855189,0.000981643,0.000907906,2.075828357,1.820802149
'im_182.jpg',0.947555954,0.751871576,0.855304945,0.006586985,0.002667878,0.001250729,1.814549768,1.644133676
'im_183.jpg',1.515313679,1.027025062,1.445302774,0.006384436,0.00070484,0.000795178,1.635900695,1.279536363
'im_184.jpg',0.866530308,0.570114726,0.901916424,0.003739957,0.00057395,0.000359461,0.734154942,0.41499595
'im_185.jpg',1.594601267,1.443240712,1.618560456,0.010314745,0.003514962,0.00228734,2.852734005,2.532682039
'im_186.jpg',1.000374877,0.690193664,0.976921975,0.002730611,0.000368556,0.000296533,0.757862339,0.403560445
'im_187.jpg',0.818745627,0.893138115,0.915223119,0.006772551,0.001520857,0.001693237,1.346316433,1.137002365
'im_188.jpg',0.999685666,0.53797844,0.698257824,0.003337965,0.000662954,0.000537293,1.000824239,0.68267713
'im_189.jpg',0.765925691,0.693380233,1.057502693,0.006353441,0.000417831,0.000436236,1.222339729,1.102822398
'im_19.jpg',0.91411682,0.842481077,0.925638709,0.001806184,0.000631313,0.000640348,0.525958999,0.128050138
'im_190.jpg',1.150087587,1.002158854,1.281069203,0.004616295,0.000918816,0.000740016,0.909662385,0.606118394
'im_191.jpg',0.949731264,0.871661697,1.115065422,0.004283481,0.000974717,0.001314918,0.993157256,0.704559892
'im_192.jpg',1.002477001,0.855883801,1.192595837,0.005140013,0.000653788,0.00054029,1.051666247,0.811698721
'im_193.jpg',1.413636459,1.034467966,1.117066838,0.006443861,0.000992293,0.000919607,1.661919841,1.319288208
'im_194.jpg',0.862073117,0.892216299,1.095219716,0.004210046,0.001148878,0.000813508,1.119375261,0.87360947
'im_195.jpg',1.550109961,1.030831669,1.24227753,0.006701911,0.000644486,0.000394099,1.595323216,1.30431273
'im_196.jpg',0.676504992,0.420268437,1.178215473,0.003891187,0.000266754,0.000185259,0.705669485,0.440737202
'im_197.jpg',0.904838906,0.827029211,1.296732619,0.004472984,0.000861656,0.000744621,0.898631526,0.6748247
'im_198.jpg',1.650509051,1.024083986,1.360821694,0.008533679,0.000867212,0.000559526,2.018175281,1.702621838
'im_199.jpg',1.583568606,1.130747636,1.639052094,0.007827462,0.000937022,0.000885011,1.964506142,1.615618642
'im_2.jpg',1.287808899,0.925787669,1.098955918,0.004297602,0.000651882,0.000343383,1.193674883,0.833620496
'im_20.jpg',1.068565829,0.567144665,0.80929734,0.002144886,0.000246458,0.000173443,0.721978763,0.285656869
'im_200.jpg',1.3204746,0.841761799,1.020074208,0.00586717,0.000551601,0.000649674,1.446738446,1.15080714
'im_2001.jpg',0.823025261,0.932744532,1.117006339,0.00127655,0.000387084,0.000352505,0.590905759,0.194001851
'im_2002.jpg',0.722336266,0.556111671,0.968001938,0.004406501,0.000780354,0.000635529,1.050417685,0.8616726
'im_2003.jpg',1.046638846,0.983114887,1.221502011,0.003009841,0.000972853,0.0007999,1.076940385,0.662391084
'im_2004.jpg',0.699851479,0.369643841,0.616261772,2.03E-05,0.000858716,0.000124696,4.63E-01,0.01786798
'im_2005.jpg',0.549097495,0.674867476,0.951727356,0.003727937,0.000465026,0.000726842,0.859791984,0.67384626
'im_2006.jpg',0.689244521,0.56656391,0.602662701,0.00487516,0.00140316,0.001288463,1.248936653,1.04599947
'im_2007.jpg',0.881337536,0.542000248,0.538171483,0.006832963,0.00063204,0.000547478,1.363811984,1.234381735
'im_2008.jpg',0.72161687,0.400712949,0.534511468,0.000559219,0.000501124,0.000555453,0.478033681,0.039379533
'im_2009.jpg',0.735923509,0.480684241,0.810576763,0.004292284,0.000526566,0.000713233,0.913082974,0.728461475
'im_201.jpg',1.401943807,0.96448338,1.167410393,0.004571473,0.000418582,0.000539536,1.085745183,0.701151209
'im_2010.jpg',0.699256167,0.37819486,0.592801288,0.003810844,0.000125834,0.000140856,0.763365634,0.626323652
'im_2011.jpg',0.766319139,0.619293467,0.924529455,0.002289611,0.000341566,0.000229329,0.55230917,0.225476054
'im_2012.jpg',1.170997257,0.833546659,0.991326618,0.0011532,0.000186086,0.000384507,0.693110003,0.145610893
'im_2013.jpg',0.881366894,0.423248006,0.393409564,0.003611888,0.00052029,0.000686109,0.828465642,0.618703163
'im_2014.jpg',0.65711414,0.505447714,0.579986266,0.002253822,0.000243262,0.000193734,0.56109378,0.326284591
'im_2015.jpg',1.2718797,1.041697765,1.197265594,0.002647848,0.000654171,0.00040755,0.821329132,0.341133182
'im_2016.jpg',1.115919881,0.505860396,0.614051791,0.006378151,0.001182622,0.000796833,1.354539687,1.212023522
'im_2017.jpg',0.730660482,0.437705235,0.783648892,0.000310703,0.000162522,0.000146506,0.50288152,0.041474418
'im_2018.jpg',0.844670973,0.385784869,0.662882608,0.004144156,0.000912726,0.000741885,0.93477426,0.699485343
'im_2019.jpg',0.875900978,0.528454872,0.758588364,0.001784699,0.00026612,0.000218461,0.652651965,0.287663086
'im_202.jpg',1.349373651,1.098619667,1.201109898,0.005742313,0.000837346,0.001177408,1.4693107,1.125774112
'im_2020.jpg',1.048595579,0.707185879,0.776572535,0.002959605,0.00044827,0.000486762,0.843727192,0.513681471
'im_2021.jpg',0.978999978,0.549611518,0.843762305,0.003932967,0.000331736,0.000604543,0.876871277,0.673023456
'im_2022.jpg',1.127154502,1.119166522,1.404194003,0.004931749,0.001976253,0.001552069,1.476442206,1.142049535
'im_2023.jpg',1.211702464,1.14362756,1.354046267,0.004386631,0.001195757,0.000817898,1.291926544,0.928154557
'im_2024.jpg',0.808799009,0.464330782,0.803663155,0.003759099,0.001481805,0.001858231,1.191051889,0.894223446
'im_2025.jpg',1.423001015,1.214793947,1.605340364,0.00761842,0.000728229,0.00076224,1.697679905,1.425863213
'im_2026.jpg',0.727389607,0.517122108,0.870095887,0.002191731,0.000153753,0.000261731,0.585743172,0.327463105
'im_2027.jpg',0.804864054,0.767925517,0.739839792,0.004048863,0.000918765,0.00099469,0.849124518,0.659532115
'im_2028.jpg',0.976988062,0.969938383,1.006822479,0.002650853,0.000973037,0.000765612,0.86279795,0.504922539
'im_2029.jpg',1.290686307,1.219378409,1.31838604,0.005937083,0.000846932,0.000509677,1.472926186,1.191432364
'im_203.jpg',1.212993076,0.959977138,1.278857824,0.005494045,0.000706165,0.000658042,1.126077849,0.819228824
'im_2030.jpg',0.608069495,0.487519859,0.505988328,0.003063406,0.000343426,0.000305371,0.667736188,0.480012527
'im_2031.jpg',0.632251489,0.348620698,0.506655377,0.000573057,2.85E-05,8.45E-05,4.72E-01,0.03334851
'im_2032.jpg',1.014692527,0.821788834,0.902540764,0.004747038,0.00106793,0.00076242,1.134824799,0.877484904
'im_2033.jpg',0.732453835,0.393781717,0.690883984,0.002517586,0.00014576,0.000273227,0.625904468,0.402512665
'im_2034.jpg',0.703219893,0.522057613,0.665719498,0.002730567,0.000716492,0.000558917,0.62004847,0.364892432
'im_2035.jpg',1.063944735,0.745146985,1.178688424,0.003636086,0.000504985,0.000613899,1.000053971,0.673087438
'im_2036.jpg',0.79825373,0.54589109,0.71363377,0.002386332,0.000948186,0.000776648,0.723051297,0.447447881
'im_2037.jpg',0.921453802,0.57049757,0.895316502,0.001753804,0.000340811,0.000255143,0.626109386,0.195813507
'im_2038.jpg',0.624993821,0.451008563,0.576758987,0.002821539,0.000507718,0.000531267,0.669650356,0.476872073
'im_2039.jpg',0.89106699,0.549631933,0.692415677,0.002690472,0.000390792,0.000732352,0.657673399,0.325296138
'im_204.jpg',1.00403638,0.334210077,0.53984246,0.00549533,0.000107448,9.11E-05,1.090756517,0.908155173
'im_2040.jpg',1.149823829,0.613977623,0.77342481,0.00608829,0.000784171,0.001280804,1.324605525,1.125299386
'im_2041.jpg',0.750959585,0.451050585,0.59810439,0.003751006,0.00036761,0.000358692,0.834048929,0.678544641
'im_2042.jpg',0.894506786,0.720180336,0.89451436,0.011376698,0.000747358,0.00042954,2.187736891,2.115455631
'im_2043.jpg',0.766022719,0.552403521,0.780821417,0.002144941,0.000156968,0.000240064,0.58477901,0.228384733
'im_2044.jpg',0.877157883,0.50071924,0.511763074,0.004742927,0.000103504,5.18E-05,0.628453642,0.269866538
'im_2045.jpg',0.68150461,0.661067999,1.074219012,0.001595406,0.000194759,0.000210227,0.557064454,0.1674306
'im_2046.jpg',0.919712638,0.693292056,1.029716073,0.003011757,0.000456653,0.000787819,0.823622716,0.517542126
'im_2047.jpg',0.571836403,0.327676756,0.605211927,0.003356999,0.000406863,0.000346067,0.658813828,0.479694329
'im_2048.jpg',1.102133282,0.773779069,1.174251507,0.003983181,0.000412244,0.000389378,0.976471345,0.696600913
'im_2049.jpg',0.759220188,0.502917419,0.787958883,0.002402133,0.000544243,0.000672871,0.672716383,0.424237546
'im_205.jpg',1.244546175,0.950416764,1.364747188,0.00693141,0.000480827,0.000338873,1.54255969,1.315412068
'im_2050.jpg',0.923005013,0.796532957,1.019799712,0.001482173,0.00033171,0.000312097,0.679876548,0.242554946
'im_2051.jpg',0.495678129,0.482437915,0.319895363,0.00082363,0.001171752,0.003395584,0.380599179,0.091208547
'im_2052.jpg',0.924763585,0.558609693,0.996461454,0.002915287,0.000299394,0.000247235,0.776645899,0.461812662
'im_2053.jpg',0.747087353,0.490272761,0.657524191,0.001104642,0.000108661,0.000358614,0.475386498,0.108291294
'im_2054.jpg',0.995413975,0.701572663,0.867330585,0.003002033,0.000845863,0.000443391,0.876162326,0.557235849
'im_2055.jpg',1.064906243,0.756073742,0.819126813,0.00567706,0.00078909,0.000974136,1.261071898,1.044093192
'im_2056.jpg',0.863291432,0.604084893,0.764625577,0.006657084,0.001534138,0.000852749,1.546786287,1.422882794
'im_2057.jpg',0.975750779,0.677792,0.947733578,0.003196195,0.00068563,0.000626941,0.910124236,0.615367777
'im_2058.jpg',0.860203778,0.372972877,0.42456543,0.003856613,0.000971456,0.001640772,0.790442819,0.630312103
'im_2059.jpg',0.841794244,0.788985622,1.121744886,0.002204449,0.000853064,0.000910342,0.701228814,0.369918988
'im_206.jpg',1.349232672,0.994111886,1.386705624,0.006792916,0.000809714,0.001054666,1.615078023,1.324725526
'im_2060.jpg',0.927108494,0.667540711,0.754384361,0.000581749,0.000161697,0.000324471,0.558480094,0.057188991
'im_2061.jpg',0.996498033,0.570088664,0.568031481,0.006000888,0.001527452,0.002103509,1.340271947,1.178991641
'im_2062.jpg',0.723034635,0.411169547,0.462073185,0.002784648,4.03E-05,0.000121835,0.591747587,0.266795899
'im_2063.jpg',0.74647852,0.518869562,0.486032937,0.00143682,0.000308354,0.000294102,0.467274372,0.104253576
'im_2064.jpg',0.903140697,0.627094803,0.889092966,0.0034332,0.000990407,0.000763037,0.851058521,0.580379951
'im_2065.jpg',1.000443127,0.821747603,0.996500656,0.003314529,0.001012006,0.000748897,1.014124828,0.639775796
'im_2066.jpg',1.274273243,0.958157087,1.337717927,0.001368482,0.00047513,0.000794754,0.77206581,0.243060048
'im_2067.jpg',1.135089588,0.904424698,1.131372843,0.005838108,0.000876621,0.00131896,1.337553402,1.096859481
'im_2068.jpg',0.779035492,0.401952024,0.572501525,0.00185234,0.000435499,0.0004124,0.615346789,0.296882226
'im_2069.jpg',1.05199448,0.900453942,1.026486114,0.004361875,0.000865329,0.00068735,1.05039944,0.76741938
'im_207.jpg',1.095505178,0.660159739,1.01036735,0.006923531,0.000373156,0.000343377,1.471344995,1.313846764
'im_2070.jpg',0.832724627,0.422406392,0.619686747,0.003652135,0.000329296,0.000534016,0.740015433,0.533081438
'im_2071.jpg',0.935765277,0.37873222,0.535062109,0.004654578,0.000874086,0.000518071,0.944828135,0.718411679
'im_2072.jpg',0.623554348,0.587703642,0.765206952,0.003553759,0.001639481,0.000988961,0.906512134,0.705248188
'im_2073.jpg',1.014852611,0.81243278,1.031992449,0.003288712,0.000562754,0.000537212,0.888898582,0.568989703
'im_2074.jpg',0.953249517,0.472127934,0.804574822,0.004870926,0.00048413,0.000585943,1.074561717,0.923010634
'im_2075.jpg',0.572495217,0.484436307,0.56510692,0.003728882,0.001073101,0.00250041,0.836895924,0.624495751
'im_2076.jpg',0.550103896,0.740591079,0.925355973,0.001648321,0.000923729,0.001408506,0.558983843,0.311587784
'im_2077.jpg',1.047325568,0.77240073,0.853576448,0.003284142,0.000285888,0.000409516,0.85305324,0.54667783
'im_2078.jpg',0.859038387,0.43293019,0.629859319,0.001987598,0.000376806,0.000385492,0.663839024,0.331173054
'im_2079.jpg',0.572552155,0.317371829,0.47836814,0.001389238,2.25E-05,2.16E-05,0.478641358,0.049575718
'im_208.jpg',1.404365753,0.882968596,1.263368618,0.005521885,0.000377628,0.000356872,1.27103711,0.959472964
'im_2080.jpg',0.782900797,0.547255029,0.753977722,0.003424636,0.000426864,0.000558104,0.746050973,0.518688607
'im_2081.jpg',1.099048623,0.800323863,0.9433154,0.006728921,0.001386844,0.000741382,1.639904583,1.46516993
'im_2082.jpg',0.888049604,0.770573899,0.983581261,0.003613273,0.001639539,0.000614917,0.976616516,0.741274228
'im_2083.jpg',0.965413267,0.868124065,1.227799789,0.003542265,0.000711041,0.000882731,0.897325272,0.614763468
'im_2084.jpg',0.77438193,0.395083573,0.411203275,0.006775808,0.000827248,0.000607956,1.433960135,1.312400074
'im_2085.jpg',1.254586072,0.956020592,1.123708575,0.006679361,0.001247924,0.000786642,1.565551176,1.314587435
'im_2086.jpg',1.047373261,0.479143414,0.834860592,0.005371743,0.000113382,0.000157423,1.13861301,0.908568822
'im_2087.jpg',1.022305279,0.71319851,0.621342755,0.001056782,0.000180268,0.00030001,0.618479674,0.077286893
'im_2088.jpg',0.946174435,0.507040439,0.8185133,0.002317416,9.43E-05,0.000520006,0.71117684,0.274162449
'im_2089.jpg',1.032157908,0.726224904,1.055319344,0.003035927,0.000504013,0.00089738,0.899073901,0.558575566
'im_209.jpg',1.187340789,0.946868113,1.275868698,0.00610496,0.000886811,0.000865409,1.412102077,1.118505258
'im_2090.jpg',0.893124674,0.802308848,0.999323447,0.00343406,0.000408776,0.000197649,0.765905644,0.457400091
'im_2091.jpg',0.807652419,0.443394882,0.701010353,0.001956909,0.000123116,0.000274575,0.584281378,0.225532329
'im_2092.jpg',0.56112506,0.41609268,0.762667436,0.003458383,0.000208076,0.000727563,0.523485496,0.295504121
'im_2093.jpg',0.804049566,0.387085759,0.44863008,0.004905717,0.000364007,0.000918356,0.954492153,0.793536615
'im_2094.jpg',0.809913853,0.316985713,0.510168777,0.005615392,0.000219992,0.0005812,1.018564385,0.903918252
'im_2095.jpg',0.821546244,0.857818345,1.107142886,0.005426303,0.001379154,0.001363688,1.228109023,1.041652053
'im_2096.jpg',1.39038077,1.041393665,0.883492661,0.006175485,0.001338308,0.000767202,1.780609106,1.36801677
'im_2097.jpg',0.958623188,0.945887161,1.147267795,0.001677269,0.001048005,0.000861472,0.860019086,0.380525272
'im_2098.jpg',0.375988653,0.46733922,1.187663843,5.10E-06,7.75E-05,0.000412736,3.90E-01,0.005164292
'im_2099.jpg',0.632003001,0.351620988,0.433001997,0.005801401,0.000739364,0.000532754,1.182323014,1.078590049
'im_21.jpg',1.31890108,0.713186952,1.345520812,0.005237226,0.000961802,0.001190569,1.261163598,0.919771505
'im_210.jpg',1.096840147,0.939775168,1.292465059,0.003409807,0.000372905,0.000333083,0.850070547,0.559356791
'im_2100.jpg',1.151684682,1.119371454,1.392793781,0.005681359,0.001321262,0.000741505,1.525239221,1.200854038
'im_2101.jpg',0.977180968,0.941645951,0.824286076,0.002336728,0.001408089,0.002048501,0.779815798,0.442378457
'im_2102.jpg',0.74143888,0.89123742,0.965752708,0.003079632,0.001097633,0.000796778,0.957183532,0.654048496
'im_2103.jpg',0.717882787,0.361428828,0.688878176,0.005520918,0.000307869,0.000230887,0.996408414,0.868528072
'im_2104.jpg',1.015092782,0.864726582,0.944832905,0.005023361,0.001506932,0.001312189,1.421382504,1.113591327
'im_2105.jpg',0.888458895,0.735011133,0.936214662,0.002739603,0.000565073,0.000416437,0.742916255,0.460207877
'im_2106.jpg',0.849140574,0.928842127,1.057502832,0.002277462,0.000532212,0.000430374,0.675560512,0.386686573
'im_2107.jpg',1.267316893,1.004648487,1.154272844,0.009029121,0.001476423,0.000860713,2.084873707,1.864143939
'im_2108.jpg',0.713106497,0.303973981,0.780604072,0.004240665,0.0003055,0.000365343,0.887996333,0.769231679
'im_2109.jpg',1.137853497,0.263912521,0.866601205,0.003248341,8.17E-05,0.000193159,0.843250788,0.524522608
'im_211.jpg',1.197830253,0.941029463,1.063643847,0.004359996,0.000631775,0.000284717,1.119000009,0.789744026
'im_2110.jpg',0.859155668,0.380641059,0.631513902,0.002519417,0.000700133,0.00083297,0.698209492,0.432102431
'im_2111.jpg',0.983109543,0.614524848,0.750805862,0.006757346,0.001026341,0.001059999,1.46518239,1.294651049
'im_2112.jpg',1.014296678,0.636236728,0.704172084,0.003056531,0.000552479,0.000519354,0.764037717,0.397474002
'im_2113.jpg',0.601325041,0.46127611,0.440483095,0.003268697,0.00190713,0.000492745,0.617914787,0.449907619
'im_2114.jpg',0.831895383,0.602772344,0.945518422,0.002397059,0.000436369,0.000636839,0.617143506,0.282023526
'im_2115.jpg',1.041486131,0.647318614,1.037204688,0.004656158,0.00030467,0.000268793,1.031899639,0.827771928
'im_2116.jpg',1.008196811,0.810720164,0.988201235,0.003480872,0.00038256,0.000513692,0.849004284,0.589930933
'im_2117.jpg',1.341883692,0.976529971,1.241306817,0.011832265,0.001517071,0.001383582,2.58869982,2.404144391
'im_2118.jpg',1.172084348,0.703460938,0.982739445,0.004792546,0.000519639,0.000446089,1.173639786,0.904254427
'im_2119.jpg',0.856154473,0.603778488,0.914422647,0.005701883,0.00125685,0.000761666,1.249022436,1.096457474
'im_212.jpg',1.407755271,0.940899509,1.269608726,0.00821568,0.001516824,0.000934485,2.012607241,1.732172068
'im_2120.jpg',0.491663664,0.385122461,0.243344946,0.002380991,0.000286639,0.000128669,0.434287301,0.152292078
'im_2121.jpg',1.14426212,0.989048397,1.238499,0.00632206,0.000769087,0.000550292,1.493215168,1.247523144
'im_2122.jpg',0.869909956,0.730292958,1.002080137,0.003875158,0.001142788,0.00070804,0.949675852,0.735860163
'im_2123.jpg',0.864036397,0.568493546,0.897454402,0.003843264,0.000641211,0.000325428,0.748805268,0.504828863
'im_2124.jpg',0.846925504,0.709855414,0.924023427,0.009214731,0.001819384,0.002205199,1.920757685,1.795722646
